ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (oz)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Meta: _parent_sku","Meta: __is_newly_created_product","Meta: Dimming","Meta: Output Power (W)","Meta: Output Current","Meta: Output Voltage","Meta: Safety","Meta: Waterproof Level","Meta: Model Name","Meta: Datasheet Download Link","Meta: Series","Meta: Output Power (Sorting)","Meta: Output Current (Sorting)","Meta: _wp_page_template","Meta: __first_variation_id","Meta: _variation_updated"
5312,variation,fa1f8bc4923f,"All-in-One Dimming Constant Current LED Drivers
30~60W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,bea62446b5c6,,,,,,0,"Model Name",PLD042-1SCF691WB/D-1200,,1,Dimming,"0(0.1)-10V\, PWM\, external resistor\, clock dimming",,1,"Output Power (W)","up to 42",,1,"Output Current",600-1200mA,,1,Safety,"UL class 2",,1,"Waterproof Level",IP20,,1,f3294cb8f1af,,"0(0.1)-10V, PWM, external resistor, clock dimming","up to 42",600-1200mA,20-50V,"UL class 2",IP20,PLD042-1SCF691WB/D-1200,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/05-All-in-one-30-60.pdf,,,,default,,
5313,variation,7e8957df82c7,"All-in-One Dimming Constant Current LED Drivers
30~60W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,bea62446b5c6,,,,,,0,"Model Name",PLD042-1SCF691WE-1200,,1,Dimming,"0(0.1)-10V\, PWM\, external resistor\, clock dimming",,1,"Output Power (W)","up to 42",,1,"Output Current",600-1200mA,,1,Safety,UL,,1,"Waterproof Level",IP65,,1,7c28fd7598e7,,"0(0.1)-10V, PWM, external resistor, clock dimming","up to 42",600-1200mA,20-50V,UL,IP65,PLD042-1SCF691WE-1200,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/05-All-in-one-30-60.pdf,,,,default,,
5315,variation,0441be2b568f,"All-in-One Dimming Constant Current LED Drivers
30~60W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,bea62446b5c6,,,,,,0,"Model Name",PLD050-1SCF692WB/D-1400,,1,Dimming,"0(0.1)-10V\, PWM\, external resistor\, clock dimming",,1,"Output Power (W)","up to 50",,1,"Output Current",700-1400mA,,1,Safety,"UL class 2",,1,"Waterproof Level",IP20,,1,f865b2eb1440,,"0(0.1)-10V, PWM, external resistor, clock dimming","up to 50",700-1400mA,20-50V,"UL class 2",IP20,PLD050-1SCF692WB/D-1400,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/05-All-in-one-30-60.pdf,,,,default,,
5316,variation,1cd42e3442ea,"All-in-One Dimming Constant Current LED Drivers
30~60W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,bea62446b5c6,,,,,,0,"Model Name",PLD050-1SCF692WE-1400,,1,Dimming,"0(0.1)-10V\, PWM\, external resistor\, clock dimming",,1,"Output Power (W)","up to 50",,1,"Output Current",700-1400mA,,1,Safety,UL,,1,"Waterproof Level",IP65,,1,ae2443e24dc1,,"0(0.1)-10V, PWM, external resistor, clock dimming","up to 50",700-1400mA,20-50V,UL,IP65,PLD050-1SCF692WE-1400,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/05-All-in-one-30-60.pdf,,,,default,,
5317,variation,6c5b64426aeb,"All-in-One Dimming Constant Current LED Drivers
30~60W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,bea62446b5c6,,,,,,0,"Model Name",PLD060-1SCF692WE-800,,1,Dimming,"0(0.1)-10V\, PWM\, external resistor\, clock dimming",,1,"Output Power (W)","up to 60",,1,"Output Current",400-800mA,,1,Safety,UL,,1,"Waterproof Level",IP65,,1,bea62446b5c6,,"0(0.1)-10V, PWM, external resistor, clock dimming","up to 60",400-800mA,30-70V,UL,IP65,PLD060-1SCF692WE-800,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/05-All-in-one-30-60.pdf,,,,default,,
5308,variation,65d928959175,"All-in-One Dimming Constant Current LED Drivers
30~60W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,bea62446b5c6,,,,,,0,"Model Name",PLD030-1SCF691WA/C-700,,1,Dimming,"0(0.1)-10V\, PWM\, external resistor\, clock dimming",,1,"Output Power (W)","up to 30",,1,"Output Current",350-700mA,,1,Safety,"UL class 2",,1,"Waterproof Level",IP20,,1,,,"0(0.1)-10V, PWM, external resistor, clock dimming","up to 30",350-700mA,20-50V,"UL class 2",IP20,PLD030-1SCF691WA/C-700,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/05-All-in-one-30-60.pdf,,,,,,1
5309,variation,409cf9eec089,"All-in-One Dimming Constant Current LED Drivers
30~60W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,bea62446b5c6,,,,,,0,"Model Name",PLD030-1SCF691WB/D-700,,1,Dimming,"0(0.1)-10V\, PWM\, external resistor\, clock dimming",,1,"Output Power (W)","up to 30",,1,"Output Current",350-700mA,,1,Safety,"UL class 2",,1,"Waterproof Level",IP20,,1,980cee9fc904,,"0(0.1)-10V, PWM, external resistor, clock dimming","up to 30",350-700mA,20-50V,"UL class 2",IP20,PLD030-1SCF691WB/D-700,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/05-All-in-one-30-60.pdf,,,,default,,
5310,variation,74623f75e6d6,"All-in-One Dimming Constant Current LED Drivers
30~60W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,bea62446b5c6,,,,,,0,"Model Name",PLD030-1SCF691WE-700,,1,Dimming,"0(0.1)-10V\, PWM\, external resistor\, clock dimming",,1,"Output Power (W)","up to 30",,1,"Output Current",350-700mA,,1,Safety,UL,,1,"Waterproof Level",IP65,,1,6d6e57f32647,,"0(0.1)-10V, PWM, external resistor, clock dimming","up to 30",350-700mA,20-50V,UL,IP65,PLD030-1SCF691WE-700,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/05-All-in-one-30-60.pdf,,,,default,,
5319,variation,773aaba77ff3,"42/50W Programmable Constant Current LED Drivers
Flicker-Free “Pickle 2020” Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,838bca750b0b,,,,,,0,"Model Name",PLD042-1SCF793-1250,,1,Dimming,"0(0.5)-10V\, PWM\, external resistor dimming",,1,"Output Power (W)",42,,1,"Output Current",600-1250mA,,1,Safety,"UL/UL class 2",,1,"Waterproof Level",IP20,,1,,,"0(0.5)-10V, PWM, external resistor dimming",42,600-1250mA,27-45V,"UL/UL class 2",IP20,PLD042-1SCF793-1250,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/06-Pickle-2020-42-50.pdf,,,,,,1
5320,variation,b0b057acb838,"42/50W Programmable Constant Current LED Drivers
Flicker-Free “Pickle 2020” Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,838bca750b0b,,,,,,0,"Model Name",PLD050-1SCF793-1400,,1,Dimming,"0(0.5)-10V\, PWM\, external resistor dimming",,1,"Output Power (W)",50,,1,"Output Current",700-1400mA,,1,Safety,"UL/UL class 2",,1,"Waterproof Level",IP65,,1,838bca750b0b,,"0(0.5)-10V, PWM, external resistor dimming",50,700-1400mA,27-45V,"UL/UL class 2",IP65,PLD050-1SCF793-1400,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/06-Pickle-2020-42-50.pdf,,,,default,,
5322,variation,531a2fff11a4,"42/50W Programmable Constant Current LED Drivers
Flicker-Free “Pickle-Blue” Wireless Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,0b27fea3297e,,,,,,0,"Model Name",PLD042-1SCF892PB-XXX,,1,Dimming,"wireless dimming",,1,"Output Power (W)",42,,1,"Output Current",600-1050A,,1,Safety,"UL Class P(Q1 2020)",,1,"Waterproof Level",IP20,,1,,,"wireless dimming",42,600-1050A,27-45V,"UL Class P(Q1 2020)",IP20,PLD042-1SCF892PB-XXX,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/07-Pickle-Blue-42-50.pdf,,,,,,1
5323,variation,e7923aef72b0,"42/50W Programmable Constant Current LED Drivers
Flicker-Free “Pickle-Blue” Wireless Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,0b27fea3297e,,,,,,0,"Model Name",PLD050-1SCF892PB-XXX,,1,Dimming,"wireless dimming",,1,"Output Power (W)",50,,1,"Output Current",700-1250A,,1,Safety,"UL Class P(Q1 2020)",,1,"Waterproof Level",IP65,,1,0b27fea3297e,,"wireless dimming",50,700-1250A,27-45V,"UL Class P(Q1 2020)",IP65,PLD050-1SCF892PB-XXX,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/07-Pickle-Blue-42-50.pdf,,,,default,,
5325,variation,d553f641bf49,"42/50W Programmable Constant Current LED Drivers
Flicker-Free “Pickle-Plus” Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,49a1b0299224,,,,,,0,"Model Name",PLD042-1SCF992PB-XXX,,1,Dimming,"isolated 0-10V/PWM dimming /External resistor/Wireless Dimming",,1,"Output Power (W)",42,,1,"Output Current",600-1250A,,1,Safety,"UL Class P (Q1 2020)",,1,"Waterproof Level",IP20,,1,,,"isolated 0-10V/PWM dimming /External resistor/Wireless Dimming",42,600-1250A,27-45V,"UL Class P    (Q1 2020)",IP20,PLD042-1SCF992PB-XXX,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/08-Pickle-Plus-42-50.pdf,,,,,,1
5326,variation,4229920b1a94,"42/50W Programmable Constant Current LED Drivers
Flicker-Free “Pickle-Plus” Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,49a1b0299224,,,,,,0,"Model Name",PLD050-1SCF992PB-XXX,,1,Dimming,"isolated 0-10V/PWM dimming /External resistor/Wireless Dimming",,1,"Output Power (W)",50,,1,"Output Current",700-1400A,,1,Safety,"UL Class P (Q1 2020)",,1,"Waterproof Level",IP65,,1,49a1b0299224,,"isolated 0-10V/PWM dimming /External resistor/Wireless Dimming",50,700-1400A,27-45V,"UL Class P      (Q1 2020)",IP65,PLD050-1SCF992PB-XXX,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/08-Pickle-Plus-42-50.pdf,,,,default,,
5328,variation,390e94b8d385,"42/50W Programmable Dual-channel Constant Current LED Drivers
Flicker-Free “Pickle-Mate” Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,cff132d655ce,,,,,,0,"Model Name",PLD042-2SCF992-1250A,,1,Dimming,"isolated 0-10V/PWM dimming /External resistor/Wireless Dimming",,1,"Output Power (W)",42,,1,"Output Current",0~1.25A+1.25~0A,,1,Safety,"UL Class P(Q1 2020)",,1,"Waterproof Level",IP20,,1,,,"isolated 0-10V/PWM dimming /External resistor/Wireless Dimming",42,"0~1.25A
+
1.25~0A",27~45V,"UL class P(Q1 2020)",IP20,PLD042-2SCF992-1250A,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/09-Pickle-Mate-42-50.pdf,,,,,,1
5329,variation,ec556d231ffc,"42/50W Programmable Dual-channel Constant Current LED Drivers
Flicker-Free “Pickle-Mate” Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,cff132d655ce,,,,,,0,"Model Name",PLD050-2SCF992-1400A,,1,Dimming,"isolated 0-10V/PWM dimming /External resistor/Wireless Dimming",,1,"Output Power (W)",50,,1,"Output Current",0~1.4A+1.4~0A,,1,Safety,"UL Class P(Q1 2020)",,1,"Waterproof Level",IP65,,1,cff132d655ce,,"isolated 0-10V/PWM dimming /External resistor/Wireless Dimming",50,"0~1.4A
+
1.4~0A",27~45V,"UL Class P(Q1 2020)",IP65,PLD050-2SCF992-1400A,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/09-Pickle-Mate-42-50.pdf,,,,default,,
5336,variation,6a1230bd1363,"All-in-One Dimming Outdoor LED Drivers
120W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,3631db0321a6,,,,,,0,"Model Name",PLD120-SMR-170(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",120,,1,"Output Current","up to 0.84A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,3631db0321a6,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",120,"up to 0.84A",72-170V,UL,IP67,PLD120-SMR-170(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/10-Programmable-120.pdf,,,,default,,
5331,variation,dc8da6ec587a,"All-in-One Dimming Outdoor LED Drivers
120W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,3631db0321a6,,,,,,0,"Model Name",PLD120-SMR-24(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",120,,1,"Output Current","up to 5A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",120,"up to 5A",12-30V,UL,IP67,PLD120-SMR-24(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/10-Programmable-120.pdf,,,,,,1
5332,variation,06d1b1870449,"All-in-One Dimming Outdoor LED Drivers
120W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,3631db0321a6,,,,,,0,"Model Name",PLD120-SMR-36(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",120,,1,"Output Current","up to 3.3A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,9440781b1d60,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",120,"up to 3.3A",23-45V,UL,IP67,PLD120-SMR-36(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/10-Programmable-120.pdf,,,,default,,
5333,variation,720852053d49,"All-in-One Dimming Outdoor LED Drivers
120W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,3631db0321a6,,,,,,0,"Model Name",PLD120-SMR-48(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",120,,1,"Output Current","up to 2.5A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,94d350258027,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",120,"up to 2.5A",29-58.8V,UL,IP67,PLD120-SMR-48(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/10-Programmable-120.pdf,,,,default,,
5334,variation,3a757c547284,"All-in-One Dimming Outdoor LED Drivers
120W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,3631db0321a6,,,,,,0,"Model Name",PLD120-SMR-86(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",120,,1,"Output Current","up to 1.68A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,482745c757a3,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",120,"up to 1.68A",35-86V,UL,IP67,PLD120-SMR-86(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/10-Programmable-120.pdf,,,,default,,
5335,variation,6f57848dce71,"All-in-One Dimming Outdoor LED Drivers
120W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,3631db0321a6,,,,,,0,"Model Name",PLD120-SMR-114(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",120,,1,"Output Current","up to 1.26A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,17ecd84875f6,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",120,"up to 1.26A",47-114V,UL,IP67,PLD120-SMR-114(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/10-Programmable-120.pdf,,,,default,,
5338,variation,1b79951fe421,"All-in-One Dimming Outdoor LED Drivers
150W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ffcf81c67ab9,,,,,,0,"Model Name",PLD150-SMT-24(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",150,,1,"Output Current","up to 7.5A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",150,"up to 7.5A",16-24V,UL,IP67,PLD150-SMT-24(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/11-Programmable-150.pdf,,,,,,1
5339,variation,e1c6dae12425,"All-in-One Dimming Outdoor LED Drivers
150W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ffcf81c67ab9,,,,,,0,"Model Name",PLD150-SMT-36(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",150,,1,"Output Current","up to 5A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,52421ead6c1e,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",150,"up to 5A",24-36V,UL,IP67,PLD150-SMT-36(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/11-Programmable-150.pdf,,,,default,,
5344,variation,eada39c230d0,"All-in-One Dimming Outdoor LED Drivers
150W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ffcf81c67ab9,,,,,,0,"Model Name",PLD150-SMT-142(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",150,,1,"Output Current","up to 1.26A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,0d032c93adae,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",150,"up to 1.26A",71-142V,UL,IP67,PLD150-SMT-142(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/11-Programmable-150.pdf,,,,default,,
5340,variation,c146008b057a,"All-in-One Dimming Outdoor LED Drivers
150W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ffcf81c67ab9,,,,,,0,"Model Name",PLD150-SMT-42(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",150,,1,"Output Current","up to 4.3A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,a750b800641c,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",150,"up to 4.3A",28-42V,UL,IP67,PLD150-SMT-42(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/11-Programmable-150.pdf,,,,default,,
5341,variation,f37a8ac0afd6,"All-in-One Dimming Outdoor LED Drivers
150W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ffcf81c67ab9,,,,,,0,"Model Name",PLD150-SMT-48(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",150,,1,"Output Current","up to 3.75A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,6dfa0ca8a73f,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",150,"up to 3.75A",32-48V,UL,IP67,PLD150-SMT-48(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/11-Programmable-150.pdf,,,,default,,
5342,variation,d71dc85b320c,"All-in-One Dimming Outdoor LED Drivers
150W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ffcf81c67ab9,,,,,,0,"Model Name",PLD150-SMT-58(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",150,,1,"Output Current","up to 2.6A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,c023b58cd17d,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",150,"up to 2.6A",29-58V,UL,IP67,PLD150-SMT-58(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/11-Programmable-150.pdf,,,,default,,
5343,variation,b7041441ef38,"All-in-One Dimming Outdoor LED Drivers
150W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ffcf81c67ab9,,,,,,0,"Model Name",PLD150-SMT-95(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",150,,1,"Output Current","up to 1.89A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,83fe1441407b,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",150,"up to 1.89A",47-95V,UL,IP67,PLD150-SMT-95(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/11-Programmable-150.pdf,,,,default,,
5345,variation,1fc48d3ebdb3,"All-in-One Dimming Outdoor LED Drivers
150W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ffcf81c67ab9,,,,,,0,"Model Name",PLD150-SMT-190(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",150,,1,"Output Current","up to 0.95A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,3bdbe3d84cf1,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",150,"up to 0.95A",95-190V,UL,IP67,PLD150-SMT-190(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/11-Programmable-150.pdf,,,,default,,
5346,variation,9ba76c18fcff,"All-in-One Dimming Outdoor LED Drivers
150W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ffcf81c67ab9,,,,,,0,"Model Name",PLD150-SMT-285(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",150,,1,"Output Current","up to 0.63A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,ffcf81c67ab9,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",150,"up to 0.63A",142-285V,UL,IP67,PLD150-SMT-285(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/11-Programmable-150.pdf,,,,default,,
5348,variation,45352a6f95c9,"All-in-One Dimming Outdoor LED Drivers
200W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,1564d67979fc,,,,,,0,"Model Name",PLD200-SMT-24(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",200,,1,"Output Current","up to 10A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",200,"up to 10A",16-24V,UL,IP67,PLD200-SMT-24(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/12-Programmable-200.pdf,,,,,,1
5349,variation,4aa8f656fe5a,"All-in-One Dimming Outdoor LED Drivers
200W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,1564d67979fc,,,,,,0,"Model Name",PLD200-SMT-36(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",200,,1,"Output Current","up to 6.67A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,a5ef656f8aa4,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",200,"up to 6.67A",24-36V,UL,IP67,PLD200-SMT-36(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/12-Programmable-200.pdf,,,,default,,
5354,variation,2790f13e7444,"All-in-One Dimming Outdoor LED Drivers
200W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,1564d67979fc,,,,,,0,"Model Name",PLD200-SMT-142(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",200,,1,"Output Current","up to 1.68A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,4447e31f0972,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",200,"up to 1.68A",71-142V,UL,IP67,PLD200-SMT-142(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/12-Programmable-200.pdf,,,,default,,
5350,variation,f1cf4e974365,"All-in-One Dimming Outdoor LED Drivers
200W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,1564d67979fc,,,,,,0,"Model Name",PLD200-SMT-42(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",200,,1,"Output Current","up to 5.7A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,563479e4fc1f,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",200,"up to 5.7A",28-42V,UL,IP67,PLD200-SMT-42(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/12-Programmable-200.pdf,,,,default,,
5351,variation,2786d0ccb4c7,"All-in-One Dimming Outdoor LED Drivers
200W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,1564d67979fc,,,,,,0,"Model Name",PLD200-SMT-48(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",200,,1,"Output Current","up to 5A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,7c4bcc0d6872,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",200,"up to 5A",32-48V,UL,IP67,PLD200-SMT-48(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/12-Programmable-200.pdf,,,,default,,
5352,variation,969100bdc700,"All-in-One Dimming Outdoor LED Drivers
200W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,1564d67979fc,,,,,,0,"Model Name",PLD200-SMT-58(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",200,,1,"Output Current","up to 3.2A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,007cdb001969,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",200,"up to 3.2A",29-58V,UL,IP67,PLD200-SMT-58(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/12-Programmable-200.pdf,,,,default,,
